出发城市,到达城市,最低票价,对应持续时间
南宁,佛山,94.0,2.8666666666666667
南宁,保定,9999.0,9999.0
南宁,合肥,660.5,9.366666666666667
南宁,南昌,429.5,7.216666666666667
南宁,大连,9999.0,9999.0
南宁,临沂,9999.0,9999.0
南宁,乌鲁木齐,9999.0,9999.0
南宁,南阳,762.0,9.4
南宁,台州,779.5,12.55
南宁,嘉兴,716.5,11.233333333333333
南宁,太原,9999.0,9999.0
南宁,唐山,9999.0,9999.0
南宁,丽江,493.0,8.516666666666667
南宁,三明,9999.0,9999.0
南宁,吐鲁番,9999.0,9999.0
南宁,乌兰察布,9999.0,9999.0
南宁,南宁,9999.0,9999.0
南宁,三亚,9999.0,9999.0
南宁,中山,248.0,4.283333333333333
南宁,呼和浩特,9999.0,9999.0
南宁,临汾,9999.0,9999.0
南宁,周口,9999.0,9999.0
南宁,上饶,536.5,8.516666666666667
南宁,吉林市,9999.0,9999.0
南宁,咸阳,9999.0,9999.0
南宁,信阳,519.5,7.85
南宁,兰州,9999.0,9999.0
南宁,丽水,700.0,10.716666666666667
南宁,四平,9999.0,9999.0
南宁,固原,9999.0,9999.0
南宁,保山,9999.0,9999.0
南宁,临沧,9999.0,9999.0
南宁,中卫,9999.0,9999.0
南宁,大同,9999.0,9999.0
南宁,六安,628.5,8.833333333333334
南宁,安康,9999.0,9999.0
南宁,九江,9999.0,9999.0
南宁,广州,100.0,3.2333333333333334
三亚,上海,9999.0,9999.0
三亚,北京,9999.0,9999.0
三亚,儋州,9999.0,9999.0
三亚,伊春,9999.0,9999.0
三亚,呼伦贝尔,9999.0,9999.0
三亚,天津,9999.0,9999.0
三亚,南京,9999.0,9999.0
三亚,东莞,9999.0,9999.0
三亚,厦门,9999.0,9999.0
三亚,宁波,9999.0,9999.0
三亚,哈尔滨,9999.0,9999.0
三亚,哈密,9999.0,9999.0
三亚,南通,9999.0,9999.0
三亚,佛山,9999.0,9999.0
三亚,保定,9999.0,9999.0
三亚,合肥,9999.0,9999.0
三亚,南昌,9999.0,9999.0
三亚,大连,9999.0,9999.0
三亚,临沂,9999.0,9999.0
三亚,乌鲁木齐,9999.0,9999.0
三亚,南阳,9999.0,9999.0
三亚,台州,9999.0,9999.0
三亚,嘉兴,9999.0,9999.0
三亚,太原,9999.0,9999.0
三亚,唐山,9999.0,9999.0
三亚,丽江,9999.0,9999.0
三亚,三明,9999.0,9999.0
三亚,吐鲁番,9999.0,9999.0
三亚,乌兰察布,9999.0,9999.0
三亚,南宁,9999.0,9999.0
三亚,三亚,272.0,5.0
三亚,中山,9999.0,9999.0
三亚,呼和浩特,9999.0,9999.0
三亚,临汾,9999.0,9999.0
三亚,周口,9999.0,9999.0
三亚,上饶,9999.0,9999.0
三亚,吉林市,9999.0,9999.0
三亚,咸阳,9999.0,9999.0
三亚,信阳,9999.0,9999.0
三亚,兰州,9999.0,9999.0
三亚,丽水,9999.0,9999.0
三亚,四平,9999.0,9999.0
三亚,固原,9999.0,9999.0
三亚,保山,9999.0,9999.0
三亚,临沧,9999.0,9999.0
三亚,中卫,9999.0,9999.0
三亚,大同,9999.0,9999.0
三亚,六安,9999.0,9999.0
三亚,安康,9999.0,9999.0
三亚,九江,9999.0,9999.0
三亚,广州,9999.0,9999.0
中山,上海,832.0,9.15
中山,北京,990.0,10.666666666666666
中山,儋州,9999.0,9999.0
中山,伊春,9999.0,9999.0
中山,呼伦贝尔,9999.0,9999.0
中山,天津,9999.0,9999.0
中山,南京,9999.0,9999.0
中山,东莞,74.5,1.15
中山,厦门,9999.0,9999.0
中山,宁波,9999.0,9999.0
中山,哈尔滨,9999.0,9999.0
中山,哈密,9999.0,9999.0
中山,南通,910.0,10.5
中山,佛山,52.0,0.9333333333333333
中山,保定,9999.0,9999.0
中山,合肥,9999.0,9999.0
中山,南昌,511.0,5.166666666666667
中山,大连,9999.0,9999.0
中山,临沂,9999.0,9999.0
中山,乌鲁木齐,9999.0,9999.0
中山,南阳,9999.0,9999.0
中山,台州,9999.0,9999.0
中山,嘉兴,793.0,8.616666666666667
中山,太原,9999.0,9999.0
中山,唐山,9999.0,9999.0
中山,丽江,9999.0,9999.0
中山,三明,9999.0,9999.0
中山,吐鲁番,9999.0,9999.0
中山,乌兰察布,9999.0,9999.0
中山,南宁,270.0,4.316666666666666
中山,三亚,9999.0,9999.0
中山,中山,9999.0,9999.0
中山,呼和浩特,9999.0,9999.0
中山,临汾,9999.0,9999.0
中山,周口,9999.0,9999.0
中山,上饶,618.0,6.366666666666666
中山,吉林市,9999.0,9999.0
中山,咸阳,9999.0,9999.0
中山,信阳,629.0,6.083333333333333
中山,兰州,9999.0,9999.0
中山,丽水,9999.0,9999.0
中山,四平,9999.0,9999.0
中山,固原,9999.0,9999.0
中山,保山,9999.0,9999.0
中山,临沧,9999.0,9999.0
中山,中卫,9999.0,9999.0
中山,大同,9999.0,9999.0
中山,六安,9999.0,9999.0
中山,安康,9999.0,9999.0
中山,九江,9999.0,9999.0
中山,广州,20.0,0.38333333333333336
呼和浩特,上海,9999.0,9999.0
呼和浩特,北京,161.0,2.7666666666666666
呼和浩特,儋州,9999.0,9999.0
呼和浩特,伊春,9999.0,9999.0
呼和浩特,呼伦贝尔,9999.0,9999.0
呼和浩特,天津,9999.0,9999.0
呼和浩特,南京,9999.0,9999.0
呼和浩特,东莞,9999.0,9999.0
呼和浩特,厦门,9999.0,9999.0
呼和浩特,宁波,9999.0,9999.0
呼和浩特,哈尔滨,9999.0,9999.0
呼和浩特,哈密,9999.0,9999.0
呼和浩特,南通,9999.0,9999.0
呼和浩特,佛山,9999.0,9999.0
呼和浩特,保定,9999.0,9999.0
呼和浩特,合肥,9999.0,9999.0
呼和浩特,南昌,9999.0,9999.0
呼和浩特,大连,9999.0,9999.0
呼和浩特,临沂,9999.0,9999.0
呼和浩特,乌鲁木齐,9999.0,9999.0
呼和浩特,南阳,9999.0,9999.0
呼和浩特,台州,9999.0,9999.0
呼和浩特,嘉兴,9999.0,9999.0
呼和浩特,太原,217.0,5.133333333333334
呼和浩特,唐山,9999.0,9999.0
呼和浩特,丽江,9999.0,9999.0
呼和浩特,三明,9999.0,9999.0
呼和浩特,吐鲁番,9999.0,9999.0
呼和浩特,乌兰察布,32.0,1.0
呼和浩特,南宁,9999.0,9999.0
呼和浩特,三亚,9999.0,9999.0
呼和浩特,中山,9999.0,9999.0
呼和浩特,呼和浩特,9999.0,9999.0
呼和浩特,临汾,9999.0,9999.0
呼和浩特,周口,9999.0,9999.0
呼和浩特,上饶,9999.0,9999.0
呼和浩特,吉林市,9999.0,9999.0
呼和浩特,咸阳,9999.0,9999.0
呼和浩特,信阳,9999.0,9999.0
呼和浩特,兰州,9999.0,9999.0
呼和浩特,丽水,9999.0,9999.0
呼和浩特,四平,9999.0,9999.0
呼和浩特,固原,9999.0,9999.0
呼和浩特,保山,9999.0,9999.0
呼和浩特,临沧,9999.0,9999.0
呼和浩特,中卫,9999.0,9999.0
呼和浩特,大同,130.0,2.6
呼和浩特,六安,9999.0,9999.0
呼和浩特,安康,9999.0,9999.0
呼和浩特,九江,9999.0,9999.0
呼和浩特,广州,9999.0,9999.0
临汾,上海,9999.0,9999.0
临汾,北京,269.5,5.016666666666667
临汾,儋州,9999.0,9999.0
临汾,伊春,9999.0,9999.0
临汾,呼伦贝尔,9999.0,9999.0
临汾,天津,281.0,5.2
临汾,南京,9999.0,9999.0
临汾,东莞,9999.0,9999.0
临汾,厦门,9999.0,9999.0
临汾,宁波,9999.0,9999.0
临汾,哈尔滨,820.5,12.15
临汾,哈密,9999.0,9999.0
临汾,南通,9999.0,9999.0
临汾,佛山,9999.0,9999.0
临汾,保定,208.5,4.316666666666666
临汾,合肥,9999.0,9999.0
临汾,南昌,9999.0,9999.0
临汾,大连,9999.0,9999.0
临汾,临沂,9999.0,9999.0
临汾,乌鲁木齐,9999.0,9999.0
临汾,南阳,9999.0,9999.0
临汾,台州,9999.0,9999.0
临汾,嘉兴,9999.0,9999.0
临汾,太原,72.0,1.1666666666666667
临汾,唐山,335.5,6.2
临汾,丽江,9999.0,9999.0
临汾,三明,9999.0,9999.0
临汾,吐鲁番,9999.0,9999.0
临汾,乌兰察布,9999.0,9999.0
临汾,南宁,9999.0,9999.0
临汾,三亚,9999.0,9999.0
临汾,中山,9999.0,9999.0
临汾,呼和浩特,9999.0,9999.0
临汾,临汾,9999.0,9999.0
临汾,周口,9999.0,9999.0
临汾,上饶,9999.0,9999.0
临汾,吉林市,9999.0,9999.0
临汾,咸阳,116.0,2.6666666666666665
临汾,信阳,9999.0,9999.0
临汾,兰州,291.5,5.783333333333333
临汾,丽水,9999.0,9999.0
临汾,四平,9999.0,9999.0
临汾,固原,9999.0,9999.0
临汾,保山,9999.0,9999.0
临汾,临沧,9999.0,9999.0
临汾,中卫,9999.0,9999.0
临汾,大同,161.0,3.533333333333333
临汾,六安,9999.0,9999.0
临汾,安康,9999.0,9999.0
临汾,九江,9999.0,9999.0
临汾,广州,9999.0,9999.0
周口,上海,366.0,4.666666666666667
周口,北京,397.0,4.333333333333333
周口,儋州,9999.0,9999.0
周口,伊春,9999.0,9999.0
周口,呼伦贝尔,9999.0,9999.0
周口,天津,9999.0,9999.0
周口,南京,225.0,3.05
周口,东莞,858.5,9.95
周口,厦门,9999.0,9999.0
周口,宁波,427.5,5.85
周口,哈尔滨,9999.0,9999.0
周口,哈密,9999.0,9999.0
周口,南通,9999.0,9999.0
周口,佛山,9999.0,9999.0
周口,保定,340.0,3.6
周口,合肥,146.0,2.3833333333333333
周口,南昌,421.5,5.783333333333333
周口,大连,9999.0,9999.0
周口,临沂,9999.0,9999.0
周口,乌鲁木齐,9999.0,9999.0
周口,南阳,9999.0,9999.0
周口,台州,536.5,6.55
周口,嘉兴,432.0,4.95
周口,太原,265.5,4.666666666666667
周口,唐山,9999.0,9999.0
周口,丽江,9999.0,9999.0
周口,三明,9999.0,9999.0
周口,吐鲁番,9999.0,9999.0
周口,乌兰察布,9999.0,9999.0
周口,南宁,9999.0,9999.0
周口,三亚,9999.0,9999.0
周口,中山,9999.0,9999.0
周口,呼和浩特,9999.0,9999.0
周口,临汾,9999.0,9999.0
周口,周口,9999.0,9999.0
周口,上饶,382.5,5.15
周口,吉林市,9999.0,9999.0
周口,咸阳,9999.0,9999.0
周口,信阳,9999.0,9999.0
周口,兰州,9999.0,9999.0
周口,丽水,9999.0,9999.0
周口,四平,9999.0,9999.0
周口,固原,9999.0,9999.0
周口,保山,9999.0,9999.0
周口,临沧,9999.0,9999.0
周口,中卫,9999.0,9999.0
周口,大同,9999.0,9999.0
周口,六安,9999.0,9999.0
周口,安康,9999.0,9999.0
周口,九江,385.5,4.95
周口,广州,9999.0,9999.0
上饶,上海,184.0,2.6166666666666667
上饶,北京,634.0,5.816666666666666
上饶,儋州,9999.0,9999.0
上饶,伊春,9999.0,9999.0
上饶,呼伦贝尔,9999.0,9999.0
上饶,天津,602.0,7.066666666666666
上饶,南京,250.0,3.35
上饶,东莞,9999.0,9999.0
上饶,厦门,194.5,4.483333333333333
上饶,宁波,212.0,3.066666666666667
上饶,哈尔滨,9999.0,9999.0
上饶,哈密,9999.0,9999.0
上饶,南通,308.0,4.1
上饶,佛山,9999.0,9999.0
上饶,保定,9999.0,9999.0
上饶,合肥,215.0,2.3
上饶,南昌,73.0,1.2666666666666666
上饶,大连,9999.0,9999.0
上饶,临沂,9999.0,9999.0
上饶,乌鲁木齐,9999.0,9999.0
上饶,南阳,9999.0,9999.0
上饶,台州,203.0,3.75
上饶,嘉兴,168.0,2.533333333333333
上饶,太原,687.5,8.616666666666667
上饶,唐山,9999.0,9999.0
上饶,丽江,9999.0,9999.0
上饶,三明,119.5,1.25
上饶,吐鲁番,9999.0,9999.0
上饶,乌兰察布,9999.0,9999.0
上饶,南宁,576.5,8.3
上饶,三亚,9999.0,9999.0
上饶,中山,9999.0,9999.0
上饶,呼和浩特,9999.0,9999.0
上饶,临汾,9999.0,9999.0
上饶,周口,373.5,4.683333333333334
上饶,上饶,9999.0,9999.0
上饶,吉林市,9999.0,9999.0
上饶,咸阳,9999.0,9999.0
上饶,信阳,333.0,4.333333333333333
上饶,兰州,9999.0,9999.0
上饶,丽水,123.5,1.8666666666666667
上饶,四平,9999.0,9999.0
上饶,固原,9999.0,9999.0
上饶,保山,9999.0,9999.0
上饶,临沧,9999.0,9999.0
上饶,中卫,9999.0,9999.0
上饶,大同,9999.0,9999.0
上饶,六安,9999.0,9999.0
上饶,安康,9999.0,9999.0
上饶,九江,100.5,2.4833333333333334
上饶,广州,532.0,6.3
吉林市,上海,9999.0,9999.0
吉林市,北京,9999.0,9999.0
吉林市,儋州,9999.0,9999.0
吉林市,伊春,9999.0,9999.0
吉林市,呼伦贝尔,9999.0,9999.0
吉林市,天津,9999.0,9999.0
吉林市,南京,9999.0,9999.0
吉林市,东莞,9999.0,9999.0
吉林市,厦门,9999.0,9999.0
吉林市,宁波,9999.0,9999.0
吉林市,哈尔滨,9999.0,9999.0
吉林市,哈密,9999.0,9999.0
吉林市,南通,9999.0,9999.0
吉林市,佛山,9999.0,9999.0
吉林市,保定,9999.0,9999.0
吉林市,合肥,9999.0,9999.0
吉林市,南昌,9999.0,9999.0
吉林市,大连,9999.0,9999.0
吉林市,临沂,9999.0,9999.0
吉林市,乌鲁木齐,9999.0,9999.0
吉林市,南阳,9999.0,9999.0
吉林市,台州,9999.0,9999.0
吉林市,嘉兴,9999.0,9999.0
吉林市,太原,9999.0,9999.0
吉林市,唐山,9999.0,9999.0
吉林市,丽江,9999.0,9999.0
吉林市,三明,9999.0,9999.0
吉林市,吐鲁番,9999.0,9999.0
吉林市,乌兰察布,9999.0,9999.0
吉林市,南宁,9999.0,9999.0
吉林市,三亚,9999.0,9999.0
吉林市,中山,9999.0,9999.0
吉林市,呼和浩特,9999.0,9999.0
吉林市,临汾,9999.0,9999.0
吉林市,周口,9999.0,9999.0
吉林市,上饶,9999.0,9999.0
吉林市,吉林市,9999.0,9999.0
吉林市,咸阳,9999.0,9999.0
吉林市,信阳,9999.0,9999.0
吉林市,兰州,9999.0,9999.0
吉林市,丽水,9999.0,9999.0
吉林市,四平,9999.0,9999.0
吉林市,固原,9999.0,9999.0
吉林市,保山,9999.0,9999.0
吉林市,临沧,9999.0,9999.0
吉林市,中卫,9999.0,9999.0
吉林市,大同,9999.0,9999.0
吉林市,六安,9999.0,9999.0
吉林市,安康,9999.0,9999.0
吉林市,九江,9999.0,9999.0
吉林市,广州,9999.0,9999.0
咸阳,上海,718.0,7.45
咸阳,北京,9999.0,9999.0
咸阳,儋州,9999.0,9999.0
咸阳,伊春,9999.0,9999.0
咸阳,呼伦贝尔,9999.0,9999.0
咸阳,天津,582.5,6.166666666666667
咸阳,南京,571.0,5.816666666666666
咸阳,东莞,9999.0,9999.0
咸阳,厦门,9999.0,9999.0
咸阳,宁波,9999.0,9999.0
咸阳,哈尔滨,9999.0,9999.0
咸阳,哈密,560.5,10.783333333333333
咸阳,南通,9999.0,9999.0
咸阳,佛山,9999.0,9999.0
咸阳,保定,524.0,4.966666666666667
咸阳,合肥,545.0,5.583333333333333
咸阳,南昌,9999.0,9999.0
咸阳,大连,9999.0,9999.0
咸阳,临沂,9999.0,9999.0
咸阳,乌鲁木齐,726.5,13.966666666666667
咸阳,南阳,9999.0,9999.0
咸阳,台州,9999.0,9999.0
咸阳,嘉兴,9999.0,9999.0
咸阳,太原,9999.0,9999.0
咸阳,唐山,9999.0,9999.0
咸阳,丽江,9999.0,9999.0
咸阳,三明,9999.0,9999.0
咸阳,吐鲁番,675.0,12.65
咸阳,乌兰察布,9999.0,9999.0
咸阳,南宁,9999.0,9999.0
咸阳,三亚,9999.0,9999.0
咸阳,中山,9999.0,9999.0
咸阳,呼和浩特,9999.0,9999.0
咸阳,临汾,9999.0,9999.0
咸阳,周口,9999.0,9999.0
咸阳,上饶,9999.0,9999.0
咸阳,吉林市,9999.0,9999.0
咸阳,咸阳,9999.0,9999.0
咸阳,信阳,9999.0,9999.0
咸阳,兰州,115.0,6.933333333333334
咸阳,丽水,9999.0,9999.0
咸阳,四平,9999.0,9999.0
咸阳,固原,9999.0,9999.0
咸阳,保山,9999.0,9999.0
咸阳,临沧,9999.0,9999.0
咸阳,中卫,235.0,4.15
咸阳,大同,9999.0,9999.0
咸阳,六安,9999.0,9999.0
咸阳,安康,9999.0,9999.0
咸阳,九江,9999.0,9999.0
咸阳,广州,9999.0,9999.0
信阳,上海,412.0,5.216666666666667
信阳,北京,353.0,4.766666666666667
信阳,儋州,9999.0,9999.0
信阳,伊春,9999.0,9999.0
信阳,呼伦贝尔,9999.0,9999.0
信阳,天津,406.5,5.666666666666667
信阳,南京,271.0,3.8
信阳,东莞,514.5,6.066666666666666
信阳,厦门,517.0,9.483333333333333
信阳,宁波,9999.0,9999.0
信阳,哈尔滨,940.5,11.733333333333333
信阳,哈密,9999.0,9999.0
信阳,南通,9999.0,9999.0
信阳,佛山,9999.0,9999.0
信阳,保定,309.0,4.033333333333333
信阳,合肥,196.0,3.3333333333333335
信阳,南昌,198.0,3.716666666666667
信阳,大连,796.5,10.733333333333333
信阳,临沂,9999.0,9999.0
信阳,乌鲁木齐,9999.0,9999.0
信阳,南阳,9999.0,9999.0
信阳,台州,9999.0,9999.0
信阳,嘉兴,9999.0,9999.0
信阳,太原,373.0,4.816666666666666
信阳,唐山,461.0,6.533333333333333
信阳,丽江,9999.0,9999.0
信阳,三明,321.5,6.5
信阳,吐鲁番,9999.0,9999.0
信阳,乌兰察布,9999.0,9999.0
信阳,南宁,526.5,7.916666666666667
信阳,三亚,9999.0,9999.0
信阳,中山,574.0,6.25
信阳,呼和浩特,9999.0,9999.0
信阳,临汾,9999.0,9999.0
信阳,周口,9999.0,9999.0
信阳,上饶,279.5,5.233333333333333
信阳,吉林市,9999.0,9999.0
信阳,咸阳,384.5,4.25
信阳,信阳,9999.0,9999.0
信阳,兰州,574.5,7.2
信阳,丽水,403.0,7.366666666666666
信阳,四平,9999.0,9999.0
信阳,固原,9999.0,9999.0
信阳,保山,9999.0,9999.0
信阳,临沧,9999.0,9999.0
信阳,中卫,9999.0,9999.0
信阳,大同,9999.0,9999.0
信阳,六安,164.0,2.8833333333333333
信阳,安康,9999.0,9999.0
信阳,九江,166.0,2.8
信阳,广州,208.0,13.7
兰州,上海,310.0,23.75
兰州,北京,272.0,20.85
兰州,儋州,9999.0,9999.0
兰州,伊春,9999.0,9999.0
兰州,呼伦贝尔,9999.0,9999.0
兰州,天津,772.5,9.133333333333333
兰州,南京,280.0,20.916666666666668
兰州,东莞,9999.0,9999.0
兰州,厦门,9999.0,9999.0
兰州,宁波,9999.0,9999.0
兰州,哈尔滨,9999.0,9999.0
兰州,哈密,385.0,8.183333333333334
兰州,南通,9999.0,9999.0
兰州,佛山,9999.0,9999.0
兰州,保定,257.0,19.433333333333334
兰州,合肥,704.5,8.683333333333334
兰州,南昌,763.0,10.283333333333333
兰州,大连,9999.0,9999.0
兰州,临沂,687.0,7.65
兰州,乌鲁木齐,551.0,11.166666666666666
兰州,南阳,9999.0,9999.0
兰州,台州,9999.0,9999.0
兰州,嘉兴,9999.0,9999.0
兰州,太原,363.0,6.816666666666666
兰州,唐山,9999.0,9999.0
兰州,丽江,9999.0,9999.0
兰州,三明,9999.0,9999.0
兰州,吐鲁番,499.5,10.166666666666666
兰州,乌兰察布,9999.0,9999.0
兰州,南宁,9999.0,9999.0
兰州,三亚,9999.0,9999.0
兰州,中山,9999.0,9999.0
兰州,呼和浩特,9999.0,9999.0
兰州,临汾,291.5,5.433333333333334
兰州,周口,9999.0,9999.0
兰州,上饶,958.5,11.716666666666667
兰州,吉林市,9999.0,9999.0
兰州,咸阳,175.5,2.8166666666666664
兰州,信阳,534.5,7.366666666666666
兰州,兰州,9999.0,9999.0
兰州,丽水,9999.0,9999.0
兰州,四平,9999.0,9999.0
兰州,固原,9999.0,9999.0
兰州,保山,9999.0,9999.0
兰州,临沧,9999.0,9999.0
兰州,中卫,73.0,1.3833333333333333
兰州,大同,9999.0,9999.0
兰州,六安,9999.0,9999.0
兰州,安康,9999.0,9999.0
兰州,九江,9999.0,9999.0
兰州,广州,1012.0,12.466666666666667
丽水,上海,156.0,2.2
丽水,北京,717.0,8.35
丽水,儋州,9999.0,9999.0
丽水,伊春,9999.0,9999.0
丽水,呼伦贝尔,9999.0,9999.0
丽水,天津,739.0,8.8
丽水,南京,177.5,3.2666666666666666
丽水,东莞,9999.0,9999.0
丽水,厦门,226.5,4.333333333333333
丽水,宁波,135.5,2.966666666666667
丽水,哈尔滨,9999.0,9999.0
丽水,哈密,9999.0,9999.0
丽水,南通,9999.0,9999.0
丽水,佛山,9999.0,9999.0
丽水,保定,9999.0,9999.0
丽水,合肥,293.0,3.9
丽水,南昌,194.5,3.2666666666666666
丽水,大连,9999.0,9999.0
丽水,临沂,9999.0,9999.0
丽水,乌鲁木齐,9999.0,9999.0
丽水,南阳,9999.0,9999.0
丽水,台州,79.5,1.8666666666666667
丽水,嘉兴,136.0,2.3
丽水,太原,9999.0,9999.0
丽水,唐山,789.5,9.6
丽水,丽江,9999.0,9999.0
丽水,三明,9999.0,9999.0
丽水,吐鲁番,9999.0,9999.0
丽水,乌兰察布,9999.0,9999.0
丽水,南宁,691.0,10.466666666666667
丽水,三亚,9999.0,9999.0
丽水,中山,9999.0,9999.0
丽水,呼和浩特,9999.0,9999.0
丽水,临汾,9999.0,9999.0
丽水,周口,469.5,5.85
丽水,上饶,105.5,2.283333333333333
丽水,吉林市,9999.0,9999.0
丽水,咸阳,9999.0,9999.0
丽水,信阳,9999.0,9999.0
丽水,兰州,9999.0,9999.0
丽水,丽水,9999.0,9999.0
丽水,四平,9999.0,9999.0
丽水,固原,9999.0,9999.0
丽水,保山,9999.0,9999.0
丽水,临沧,9999.0,9999.0
丽水,中卫,9999.0,9999.0
丽水,大同,9999.0,9999.0
丽水,六安,330.0,4.65
丽水,安康,9999.0,9999.0
丽水,九江,237.0,5.166666666666667
丽水,广州,9999.0,9999.0
四平,上海,868.5,11.333333333333334
四平,北京,343.5,4.216666666666667
四平,儋州,9999.0,9999.0
四平,伊春,9999.0,9999.0
四平,呼伦贝尔,9999.0,9999.0
四平,天津,295.5,4.633333333333333
四平,南京,750.5,9.366666666666667
四平,东莞,9999.0,9999.0
四平,厦门,9999.0,9999.0
四平,宁波,9999.0,9999.0
四平,哈尔滨,164.5,1.45
四平,哈密,9999.0,9999.0
四平,南通,831.5,10.733333333333333
四平,佛山,9999.0,9999.0
四平,保定,382.5,6.383333333333334
四平,合肥,9999.0,9999.0
四平,南昌,9999.0,9999.0
四平,大连,255.0,2.85
四平,临沂,9999.0,9999.0
四平,乌鲁木齐,9999.0,9999.0
四平,南阳,9999.0,9999.0
四平,台州,9999.0,9999.0
四平,嘉兴,9999.0,9999.0
四平,太原,540.0,8.75
四平,唐山,270.5,4.316666666666666
四平,丽江,9999.0,9999.0
四平,三明,9999.0,9999.0
四平,吐鲁番,9999.0,9999.0
四平,乌兰察布,9999.0,9999.0
四平,南宁,9999.0,9999.0
四平,三亚,9999.0,9999.0
四平,中山,9999.0,9999.0
四平,呼和浩特,9999.0,9999.0
四平,临汾,612.0,10.25
四平,周口,9999.0,9999.0
四平,上饶,9999.0,9999.0
四平,吉林市,9999.0,9999.0
四平,咸阳,9999.0,9999.0
四平,信阳,737.5,10.516666666666667
四平,兰州,9999.0,9999.0
四平,丽水,9999.0,9999.0
四平,四平,9999.0,9999.0
四平,固原,9999.0,9999.0
四平,保山,9999.0,9999.0
四平,临沧,9999.0,9999.0
四平,中卫,9999.0,9999.0
四平,大同,9999.0,9999.0
四平,六安,9999.0,9999.0
四平,安康,9999.0,9999.0
四平,九江,9999.0,9999.0
四平,广州,9999.0,9999.0
固原,上海,9999.0,9999.0
固原,北京,9999.0,9999.0
固原,儋州,9999.0,9999.0
固原,伊春,9999.0,9999.0
固原,呼伦贝尔,9999.0,9999.0
固原,天津,9999.0,9999.0
固原,南京,9999.0,9999.0
固原,东莞,9999.0,9999.0
固原,厦门,9999.0,9999.0
固原,宁波,9999.0,9999.0
固原,哈尔滨,9999.0,9999.0
固原,哈密,9999.0,9999.0
固原,南通,9999.0,9999.0
固原,佛山,9999.0,9999.0
固原,保定,9999.0,9999.0
固原,合肥,9999.0,9999.0
固原,南昌,9999.0,9999.0
固原,大连,9999.0,9999.0
固原,临沂,9999.0,9999.0
固原,乌鲁木齐,9999.0,9999.0
固原,南阳,9999.0,9999.0
固原,台州,9999.0,9999.0
固原,嘉兴,9999.0,9999.0
固原,太原,9999.0,9999.0
固原,唐山,9999.0,9999.0
固原,丽江,9999.0,9999.0
固原,三明,9999.0,9999.0
固原,吐鲁番,9999.0,9999.0
固原,乌兰察布,9999.0,9999.0
固原,南宁,9999.0,9999.0
固原,三亚,9999.0,9999.0
固原,中山,9999.0,9999.0
固原,呼和浩特,9999.0,9999.0
固原,临汾,9999.0,9999.0
固原,周口,9999.0,9999.0
固原,上饶,9999.0,9999.0
固原,吉林市,9999.0,9999.0
固原,咸阳,9999.0,9999.0
固原,信阳,9999.0,9999.0
固原,兰州,9999.0,9999.0
固原,丽水,9999.0,9999.0
固原,四平,9999.0,9999.0
固原,固原,9999.0,9999.0
固原,保山,9999.0,9999.0
固原,临沧,9999.0,9999.0
固原,中卫,9999.0,9999.0
固原,大同,9999.0,9999.0
固原,六安,9999.0,9999.0
固原,安康,9999.0,9999.0
固原,九江,9999.0,9999.0
固原,广州,9999.0,9999.0
保山,上海,9999.0,9999.0
保山,北京,9999.0,9999.0
保山,儋州,9999.0,9999.0
保山,伊春,9999.0,9999.0
保山,呼伦贝尔,9999.0,9999.0
保山,天津,9999.0,9999.0
保山,南京,9999.0,9999.0
保山,东莞,9999.0,9999.0
保山,厦门,9999.0,9999.0
保山,宁波,9999.0,9999.0
保山,哈尔滨,9999.0,9999.0
保山,哈密,9999.0,9999.0
保山,南通,9999.0,9999.0
保山,佛山,9999.0,9999.0
保山,保定,9999.0,9999.0
保山,合肥,9999.0,9999.0
保山,南昌,9999.0,9999.0
保山,大连,9999.0,9999.0
保山,临沂,9999.0,9999.0
保山,乌鲁木齐,9999.0,9999.0
保山,南阳,9999.0,9999.0
保山,台州,9999.0,9999.0
保山,嘉兴,9999.0,9999.0
保山,太原,9999.0,9999.0
保山,唐山,9999.0,9999.0
保山,丽江,112.0,3.75
保山,三明,9999.0,9999.0
保山,吐鲁番,9999.0,9999.0
保山,乌兰察布,9999.0,9999.0
保山,南宁,9999.0,9999.0
保山,三亚,9999.0,9999.0
保山,中山,9999.0,9999.0
保山,呼和浩特,9999.0,9999.0
保山,临汾,9999.0,9999.0
保山,周口,9999.0,9999.0
保山,上饶,9999.0,9999.0
保山,吉林市,9999.0,9999.0
保山,咸阳,9999.0,9999.0
保山,信阳,9999.0,9999.0
保山,兰州,9999.0,9999.0
保山,丽水,9999.0,9999.0
保山,四平,9999.0,9999.0
保山,固原,9999.0,9999.0
保山,保山,9999.0,9999.0
保山,临沧,9999.0,9999.0
保山,中卫,9999.0,9999.0
保山,大同,9999.0,9999.0
保山,六安,9999.0,9999.0
保山,安康,9999.0,9999.0
保山,九江,9999.0,9999.0
保山,广州,9999.0,9999.0
临沧,上海,9999.0,9999.0
临沧,北京,9999.0,9999.0
临沧,儋州,9999.0,9999.0
临沧,伊春,9999.0,9999.0
临沧,呼伦贝尔,9999.0,9999.0
临沧,天津,9999.0,9999.0
临沧,南京,9999.0,9999.0
临沧,东莞,9999.0,9999.0
临沧,厦门,9999.0,9999.0
临沧,宁波,9999.0,9999.0
临沧,哈尔滨,9999.0,9999.0
临沧,哈密,9999.0,9999.0
临沧,南通,9999.0,9999.0
